x-axis,1,3
second,Volt,Volt
-45.1000E-06,+9.4662500024E+00,+1.0058593750E+00
-45.0000E-06,+9.4662500024E+00,+1.1132812500E+00
-44.9000E-06,+9.4760156274E+00,+1.2207031250E+00
-44.8000E-06,+9.4662500024E+00,+1.3281250000E+00
-44.7000E-06,+9.4760156274E+00,+1.4257812500E+00
-44.6000E-06,+9.4662500024E+00,+1.5332031250E+00
-44.5000E-06,+9.4760156274E+00,+1.6308593750E+00
-44.4000E-06,+9.4760156274E+00,+1.7187500000E+00
-44.3000E-06,+9.4760156274E+00,+1.8261718750E+00
-44.2000E-06,+9.4760156274E+00,+1.9140625000E+00
-44.1000E-06,+9.4760156274E+00,+2.0117187500E+00
-44.0000E-06,+9.4760156274E+00,+2.1093750000E+00
-43.9000E-06,+9.4760156274E+00,+2.2070312500E+00
-43.8000E-06,+9.4760156274E+00,+2.2949218750E+00
-43.7000E-06,+9.4760156274E+00,+2.3925781250E+00
-43.6000E-06,+9.4760156274E+00,+2.4902343750E+00
-43.5000E-06,+9.4760156274E+00,+2.5781250000E+00
-43.4000E-06,+9.4760156274E+00,+2.6660156250E+00
-43.3000E-06,+9.4760156274E+00,+2.7539062500E+00
-43.2000E-06,+9.4857812524E+00,+2.8320312500E+00
-43.1000E-06,+9.4857812524E+00,+2.9101562500E+00
-43.0000E-06,+9.4857812524E+00,+2.9980468750E+00
-42.9000E-06,+9.4857812524E+00,+3.0761718750E+00
-42.8000E-06,+9.4857812524E+00,+3.1640625000E+00
-42.7000E-06,+9.4857812524E+00,+3.2421875000E+00
-42.6000E-06,+9.4857812524E+00,+3.3203125000E+00
-42.5000E-06,+9.4857812524E+00,+3.3886718750E+00
-42.4000E-06,+9.4857812524E+00,+3.4765625000E+00
-42.3000E-06,+9.4857812524E+00,+3.5449218750E+00
-42.2000E-06,+9.4857812524E+00,+3.6230468750E+00
-42.1000E-06,+9.4857812524E+00,+3.6914062500E+00
-42.0000E-06,+9.4857812524E+00,+3.7695312500E+00
-41.9000E-06,+9.4857812524E+00,+3.8476562500E+00
-41.8000E-06,+9.4857812524E+00,+3.9160156250E+00
-41.7000E-06,+9.4857812524E+00,+3.9843750000E+00
-41.6000E-06,+9.4955468774E+00,+4.0527343750E+00
-41.5000E-06,+9.4857812524E+00,+4.1210937500E+00
-41.4000E-06,+9.4955468774E+00,+4.1894531250E+00
-41.3000E-06,+9.4857812524E+00,+4.2578125000E+00
-41.2000E-06,+9.4955468774E+00,+4.3164062500E+00
-41.1000E-06,+9.4955468774E+00,+4.3945312500E+00
-41.0000E-06,+9.4955468774E+00,+4.4628906250E+00
-40.9000E-06,+9.5053125024E+00,+4.5214843750E+00
-40.8000E-06,+9.4955468774E+00,+4.5898437500E+00
-40.7000E-06,+9.4955468774E+00,+4.6582031250E+00
-40.6000E-06,+9.5053125024E+00,+4.7167968750E+00
-40.5000E-06,+9.4955468774E+00,+4.7851562500E+00
-40.4000E-06,+9.5053125024E+00,+4.8437500000E+00
-40.3000E-06,+9.5053125024E+00,+4.9121093750E+00
-40.2000E-06,+9.4955468774E+00,+4.9707031250E+00
-40.1000E-06,+9.5053125024E+00,+5.0390625000E+00
-40.0000E-06,+9.5053125024E+00,+5.0976562500E+00
-39.9000E-06,+9.5053125024E+00,+5.1562500000E+00
-39.8000E-06,+9.5150781274E+00,+5.2148437500E+00
-39.7000E-06,+9.5053125024E+00,+5.2734375000E+00
-39.6000E-06,+9.5053125024E+00,+5.3320312500E+00
-39.5000E-06,+9.5053125024E+00,+5.3808593750E+00
-39.4000E-06,+9.5150781274E+00,+5.4394531250E+00
-39.3000E-06,+9.5053125024E+00,+5.4882812500E+00
-39.2000E-06,+9.5150781274E+00,+5.5371093750E+00
-39.1000E-06,+9.5150781274E+00,+5.5957031250E+00
-39.0000E-06,+9.5150781274E+00,+5.6542968750E+00
-38.9000E-06,+9.5150781274E+00,+5.7031250000E+00
-38.8000E-06,+9.5150781274E+00,+5.7519531250E+00
-38.7000E-06,+9.5150781274E+00,+5.8007812500E+00
-38.6000E-06,+9.5150781274E+00,+5.8496093750E+00
-38.5000E-06,+9.5150781274E+00,+5.8984375000E+00
-38.4000E-06,+9.5150781274E+00,+5.9375000000E+00
-38.3000E-06,+9.5150781274E+00,+5.9863281250E+00
-38.2000E-06,+9.5150781274E+00,+6.0253906250E+00
-38.1000E-06,+9.5053125024E+00,+6.0742187500E+00
-38.0000E-06,+9.5150781274E+00,+6.1230468750E+00
-37.9000E-06,+9.5150781274E+00,+6.1621093750E+00
-37.8000E-06,+9.5150781274E+00,+6.2109375000E+00
-37.7000E-06,+9.5150781274E+00,+6.2500000000E+00
-37.6000E-06,+9.5150781274E+00,+6.2988281250E+00
-37.5000E-06,+9.5248437524E+00,+6.3378906250E+00
-37.4000E-06,+9.5150781274E+00,+6.3867187500E+00
-37.3000E-06,+9.5150781274E+00,+6.4257812500E+00
-37.2000E-06,+9.5150781274E+00,+6.4648437500E+00
-37.1000E-06,+9.5150781274E+00,+6.5039062500E+00
-37.0000E-06,+9.5150781274E+00,+6.5527343750E+00
-36.9000E-06,+9.5150781274E+00,+6.5820312500E+00
-36.8000E-06,+9.5248437524E+00,+6.6210937500E+00
-36.7000E-06,+9.5248437524E+00,+6.6601562500E+00
-36.6000E-06,+9.5150781274E+00,+6.6992187500E+00
-36.5000E-06,+9.5248437524E+00,+6.7285156250E+00
-36.4000E-06,+9.5248437524E+00,+6.7675781250E+00
-36.3000E-06,+9.5248437524E+00,+6.8066406250E+00
-36.2000E-06,+9.5248437524E+00,+6.8359375000E+00
-36.1000E-06,+9.5248437524E+00,+6.8847656250E+00
-36.0000E-06,+9.5248437524E+00,+6.9140625000E+00
-35.9000E-06,+9.5248437524E+00,+6.9531250000E+00
-35.8000E-06,+9.5248437524E+00,+6.9824218750E+00
-35.7000E-06,+9.5248437524E+00,+7.0214843750E+00
-35.6000E-06,+9.5248437524E+00,+7.0605468750E+00
-35.5000E-06,+9.5248437524E+00,+7.0898437500E+00
-35.4000E-06,+9.5248437524E+00,+7.1191406250E+00
-35.3000E-06,+9.5346093774E+00,+7.1582031250E+00
-35.2000E-06,+9.5248437524E+00,+7.1875000000E+00
-35.1000E-06,+9.5248437524E+00,+7.2167968750E+00
-35.0000E-06,+9.5248437524E+00,+7.2460937500E+00
-34.9000E-06,+9.5346093774E+00,+7.2851562500E+00
-34.8000E-06,+9.5346093774E+00,+7.3046875000E+00
-34.7000E-06,+9.5346093774E+00,+7.3339843750E+00
-34.6000E-06,+9.5346093774E+00,+7.3730468750E+00
-34.5000E-06,+9.5346093774E+00,+7.4023437500E+00
-34.4000E-06,+9.5346093774E+00,+7.4218750000E+00
-34.3000E-06,+9.5346093774E+00,+7.4511718750E+00
-34.2000E-06,+9.5248437524E+00,+7.4804687500E+00
-34.1000E-06,+9.5346093774E+00,+7.5000000000E+00
-34.0000E-06,+9.5346093774E+00,+7.5390625000E+00
-33.9000E-06,+9.5346093774E+00,+7.5585937500E+00
-33.8000E-06,+9.5346093774E+00,+7.5878906250E+00
-33.7000E-06,+9.5346093774E+00,+7.6171875000E+00
-33.6000E-06,+9.5346093774E+00,+7.6367187500E+00
-33.5000E-06,+9.5346093774E+00,+7.6660156250E+00
-33.4000E-06,+9.5248437524E+00,+7.6953125000E+00
-33.3000E-06,+9.5346093774E+00,+7.7148437500E+00
-33.2000E-06,+9.5346093774E+00,+7.7441406250E+00
-33.1000E-06,+9.5346093774E+00,+7.7636718750E+00
-33.0000E-06,+9.5346093774E+00,+7.7929687500E+00
-32.9000E-06,+9.5346093774E+00,+7.8125000000E+00
-32.8000E-06,+9.5346093774E+00,+7.8320312500E+00
-32.7000E-06,+9.5346093774E+00,+7.8613281250E+00
-32.6000E-06,+9.5346093774E+00,+7.8808593750E+00
-32.5000E-06,+9.5346093774E+00,+7.9003906250E+00
-32.4000E-06,+9.5443750024E+00,+7.9296875000E+00
-32.3000E-06,+9.5346093774E+00,+7.9492187500E+00
-32.2000E-06,+9.5443750024E+00,+7.9687500000E+00
-32.1000E-06,+9.5443750024E+00,+7.9980468750E+00
-32.0000E-06,+9.5443750024E+00,+8.0175781250E+00
-31.9000E-06,+9.5443750024E+00,+8.0371093750E+00
-31.8000E-06,+9.5443750024E+00,+8.0664062500E+00
-31.7000E-06,+9.5346093774E+00,+8.0761718750E+00
-31.6000E-06,+9.5443750024E+00,+8.0957031250E+00
-31.5000E-06,+9.5443750024E+00,+8.1250000000E+00
-31.4000E-06,+9.5346093774E+00,+8.1445312500E+00
-31.3000E-06,+9.5443750024E+00,+8.1640625000E+00
-31.2000E-06,+9.5443750024E+00,+8.1835937500E+00
-31.1000E-06,+9.5443750024E+00,+8.2031250000E+00
-31.0000E-06,+9.5443750024E+00,+8.2226562500E+00
-30.9000E-06,+9.5443750024E+00,+8.2421875000E+00
-30.8000E-06,+9.5443750024E+00,+8.2617187500E+00
-30.7000E-06,+9.5443750024E+00,+8.2812500000E+00
-30.6000E-06,+9.5443750024E+00,+8.3007812500E+00
-30.5000E-06,+9.5443750024E+00,+8.3203125000E+00
-30.4000E-06,+9.5443750024E+00,+8.3398437500E+00
-30.3000E-06,+9.5443750024E+00,+8.3593750000E+00
-30.2000E-06,+9.5443750024E+00,+8.3789062500E+00
-30.1000E-06,+9.5443750024E+00,+8.3886718750E+00
-30.0000E-06,+9.5443750024E+00,+8.4082031250E+00
-29.9000E-06,+9.5443750024E+00,+8.4277343750E+00
-29.8000E-06,+9.5443750024E+00,+8.4472656250E+00
-29.7000E-06,+9.5443750024E+00,+8.4570312500E+00
-29.6000E-06,+9.5443750024E+00,+8.4765625000E+00
-29.5000E-06,+9.5443750024E+00,+8.4960937500E+00
-29.4000E-06,+9.5443750024E+00,+8.5156250000E+00
-29.3000E-06,+9.5443750024E+00,+8.5253906250E+00
-29.2000E-06,+9.5541406274E+00,+8.5449218750E+00
-29.1000E-06,+9.5541406274E+00,+8.5546875000E+00
-29.0000E-06,+9.5443750024E+00,+8.5742187500E+00
-28.9000E-06,+9.5443750024E+00,+8.5937500000E+00
-28.8000E-06,+9.5443750024E+00,+8.6035156250E+00
-28.7000E-06,+9.5443750024E+00,+8.6132812500E+00
-28.6000E-06,+9.5443750024E+00,+8.6230468750E+00
-28.5000E-06,+9.5443750024E+00,+8.6425781250E+00
-28.4000E-06,+9.5443750024E+00,+8.6621093750E+00
-28.3000E-06,+9.5443750024E+00,+8.6718750000E+00
-28.2000E-06,+9.5443750024E+00,+8.6914062500E+00
-28.1000E-06,+9.5541406274E+00,+8.7011718750E+00
-28.0000E-06,+9.5541406274E+00,+8.7207031250E+00
-27.9000E-06,+9.5541406274E+00,+8.7304687500E+00
-27.8000E-06,+9.5541406274E+00,+8.7402343750E+00
-27.7000E-06,+9.5541406274E+00,+8.7597656250E+00
-27.6000E-06,+9.5541406274E+00,+8.7695312500E+00
-27.5000E-06,+9.5541406274E+00,+8.7890625000E+00
-27.4000E-06,+9.5443750024E+00,+8.7988281250E+00
-27.3000E-06,+9.5443750024E+00,+8.8085937500E+00
-27.2000E-06,+9.5541406274E+00,+8.8183593750E+00
-27.1000E-06,+9.5541406274E+00,+8.8378906250E+00
-27.0000E-06,+9.5541406274E+00,+8.8476562500E+00
-26.9000E-06,+9.5541406274E+00,+8.8574218750E+00
-26.8000E-06,+9.5541406274E+00,+8.8671875000E+00
-26.7000E-06,+9.5541406274E+00,+8.8769531250E+00
-26.6000E-06,+9.5541406274E+00,+8.8964843750E+00
-26.5000E-06,+9.5541406274E+00,+8.9062500000E+00
-26.4000E-06,+9.5443750024E+00,+8.9160156250E+00
-26.3000E-06,+9.5541406274E+00,+8.9257812500E+00
-26.2000E-06,+9.5541406274E+00,+8.9355468750E+00
-26.1000E-06,+9.5541406274E+00,+8.9453125000E+00
-26.0000E-06,+9.5541406274E+00,+8.9550781250E+00
-25.9000E-06,+9.5443750024E+00,+8.9746093750E+00
-25.8000E-06,+9.5541406274E+00,+8.9843750000E+00
-25.7000E-06,+9.5541406273E+00,+8.9843750000E+00
-25.6000E-06,-2.7310156226E+00,+8.9257812500E+00
-25.5000E-06,-10.3774999976E+00,+8.7011718750E+00
-25.4000E-06,-10.2798437476E+00,+8.4570312500E+00
-25.3000E-06,-10.2798437476E+00,+8.2226562500E+00
-25.2000E-06,-10.3579687476E+00,+7.9980468750E+00
-25.1000E-06,-10.2700781226E+00,+7.7832031250E+00
-25.0000E-06,-10.3189062476E+00,+7.5585937500E+00
-24.9000E-06,-10.3091406226E+00,+7.3437500000E+00
-24.8000E-06,-10.2700781226E+00,+7.1386718750E+00
-24.7000E-06,-10.3091406226E+00,+6.9140625000E+00
-24.6000E-06,-10.2700781226E+00,+6.7187500000E+00
-24.5000E-06,-10.2798437476E+00,+6.5136718750E+00
-24.4000E-06,-10.2798437476E+00,+6.3085937500E+00
-24.3000E-06,-10.2603124976E+00,+6.1035156250E+00
-24.2000E-06,-10.2700781226E+00,+5.9082031250E+00
-24.1000E-06,-10.2603124976E+00,+5.7128906250E+00
-24.0000E-06,-10.2505468726E+00,+5.5175781250E+00
-23.9000E-06,-10.2603124976E+00,+5.3320312500E+00
-23.8000E-06,-10.2407812476E+00,+5.1367187500E+00
-23.7000E-06,-10.2505468726E+00,+4.9414062500E+00
-23.6000E-06,-10.2407812476E+00,+4.7558593750E+00
-23.5000E-06,-10.2407812476E+00,+4.5605468750E+00
-23.4000E-06,-10.2505468726E+00,+4.3750000000E+00
-23.3000E-06,-10.2407812476E+00,+4.1992187500E+00
-23.2000E-06,-10.2407812476E+00,+4.0234375000E+00
-23.1000E-06,-10.2407812476E+00,+3.8574218750E+00
-23.0000E-06,-10.2310156226E+00,+3.6816406250E+00
-22.9000E-06,-10.2310156226E+00,+3.5156250000E+00
-22.8000E-06,-10.2310156226E+00,+3.3593750000E+00
-22.7000E-06,-10.2310156226E+00,+3.1933593750E+00
-22.6000E-06,-10.2310156226E+00,+3.0273437500E+00
-22.5000E-06,-10.2310156226E+00,+2.8710937500E+00
-22.4000E-06,-10.2310156226E+00,+2.7246093750E+00
-22.3000E-06,-10.2407812476E+00,+2.5585937500E+00
-22.2000E-06,-10.2310156226E+00,+2.4023437500E+00
-22.1000E-06,-10.2310156226E+00,+2.2460937500E+00
-22.0000E-06,-10.2310156226E+00,+2.0996093750E+00
-21.9000E-06,-10.2407812476E+00,+1.9433593750E+00
-21.8000E-06,-10.2310156226E+00,+1.7968750000E+00
-21.7000E-06,-10.2407812476E+00,+1.6601562500E+00
-21.6000E-06,-10.2407812476E+00,+1.5234375000E+00
-21.5000E-06,-10.2310156226E+00,+1.3867187500E+00
-21.4000E-06,-10.2407812476E+00,+1.2500000000E+00
-21.3000E-06,-10.2407812476E+00,+1.1035156250E+00
-21.2000E-06,-10.2407812476E+00,+986.3281250E-03
-21.1000E-06,-10.2407812476E+00,+849.6093750E-03
-21.0000E-06,-10.2407812476E+00,+722.6562500E-03
-20.9000E-06,-10.2407812476E+00,+605.4687500E-03
-20.8000E-06,-10.2407812476E+00,+478.5156250E-03
-20.7000E-06,-10.2407812476E+00,+361.3281250E-03
-20.6000E-06,-10.2407812476E+00,+244.1406250E-03
-20.5000E-06,-10.2407812476E+00,+126.9531250E-03
-20.4000E-06,-10.2407812476E+00,+9.7656250E-03
-20.3000E-06,-10.2407812476E+00,-97.6562500E-03
-20.2000E-06,-10.2407812476E+00,-214.8437500E-03
-20.1000E-06,-10.2407812476E+00,-322.2656250E-03
-20.0000E-06,-10.2407812476E+00,-439.4531250E-03
-19.9000E-06,-10.2407812476E+00,-556.6406250E-03
-19.8000E-06,-10.2505468726E+00,-673.8281250E-03
-19.7000E-06,-10.2505468726E+00,-791.0156250E-03
-19.6000E-06,-10.2407812476E+00,-898.4375000E-03
-19.5000E-06,-10.2505468726E+00,-1.0058593750E+00
-19.4000E-06,-10.2505468726E+00,-1.1230468750E+00
-19.3000E-06,-10.2407812476E+00,-1.2304687500E+00
-19.2000E-06,-10.2505468726E+00,-1.3378906250E+00
-19.1000E-06,-10.2407812476E+00,-1.4453125000E+00
-19.0000E-06,-10.2407812476E+00,-1.5527343750E+00
-18.9000E-06,-10.2505468726E+00,-1.6601562500E+00
-18.8000E-06,-10.2505468726E+00,-1.7675781250E+00
-18.7000E-06,-10.2505468726E+00,-1.8652343750E+00
-18.6000E-06,-10.2505468726E+00,-1.9628906250E+00
-18.5000E-06,-10.2603124976E+00,-2.0605468750E+00
-18.4000E-06,-10.2603124976E+00,-2.1582031250E+00
-18.3000E-06,-10.2505468726E+00,-2.2558593750E+00
-18.2000E-06,-10.2603124976E+00,-2.3437500000E+00
-18.1000E-06,-10.2603124976E+00,-2.4316406250E+00
-18.0000E-06,-10.2505468726E+00,-2.5292968750E+00
-17.9000E-06,-10.2603124976E+00,-2.6171875000E+00
-17.8000E-06,-10.2603124976E+00,-2.7050781250E+00
-17.7000E-06,-10.2603124976E+00,-2.8027343750E+00
-17.6000E-06,-10.2603124976E+00,-2.8906250000E+00
-17.5000E-06,-10.2603124976E+00,-2.9687500000E+00
-17.4000E-06,-10.2603124976E+00,-3.0468750000E+00
-17.3000E-06,-10.2603124976E+00,-3.1250000000E+00
-17.2000E-06,-10.2603124976E+00,-3.2031250000E+00
-17.1000E-06,-10.2700781226E+00,-3.2812500000E+00
-17.0000E-06,-10.2700781226E+00,-3.3593750000E+00
-16.9000E-06,-10.2603124976E+00,-3.4472656250E+00
-16.8000E-06,-10.2603124976E+00,-3.5351562500E+00
-16.7000E-06,-10.2700781226E+00,-3.6132812500E+00
-16.6000E-06,-10.2700781226E+00,-3.6914062500E+00
-16.5000E-06,-10.2700781226E+00,-3.7695312500E+00
-16.4000E-06,-10.2603124976E+00,-3.8476562500E+00
-16.3000E-06,-10.2603124976E+00,-3.9257812500E+00
-16.2000E-06,-10.2700781226E+00,-3.9941406250E+00
-16.1000E-06,-10.2700781226E+00,-4.0722656250E+00
-16.0000E-06,-10.2603124976E+00,-4.1406250000E+00
-15.9000E-06,-10.2700781226E+00,-4.2089843750E+00
-15.8000E-06,-10.2700781226E+00,-4.2871093750E+00
-15.7000E-06,-10.2700781226E+00,-4.3554687500E+00
-15.6000E-06,-10.2700781226E+00,-4.4238281250E+00
-15.5000E-06,-10.2798437476E+00,-4.4921875000E+00
-15.4000E-06,-10.2798437476E+00,-4.5507812500E+00
-15.3000E-06,-10.2700781226E+00,-4.6191406250E+00
-15.2000E-06,-10.2700781226E+00,-4.6875000000E+00
-15.1000E-06,-10.2798437476E+00,-4.7460937500E+00
-15.0000E-06,-10.2700781226E+00,-4.8144531250E+00
-14.9000E-06,-10.2700781226E+00,-4.8828125000E+00
-14.8000E-06,-10.2798437476E+00,-4.9511718750E+00
-14.7000E-06,-10.2798437476E+00,-5.0097656250E+00
-14.6000E-06,-10.2798437476E+00,-5.0781250000E+00
-14.5000E-06,-10.2700781226E+00,-5.1367187500E+00
-14.4000E-06,-10.2798437476E+00,-5.1953125000E+00
-14.3000E-06,-10.2798437476E+00,-5.2539062500E+00
-14.2000E-06,-10.2798437476E+00,-5.3125000000E+00
-14.1000E-06,-10.2798437476E+00,-5.3710937500E+00
-14.0000E-06,-10.2798437476E+00,-5.4296875000E+00
-13.9000E-06,-10.2798437476E+00,-5.4785156250E+00
-13.8000E-06,-10.2896093726E+00,-5.5371093750E+00
-13.7000E-06,-10.2896093726E+00,-5.5859375000E+00
-13.6000E-06,-10.2896093726E+00,-5.6445312500E+00
-13.5000E-06,-10.2798437476E+00,-5.7031250000E+00
-13.4000E-06,-10.2896093726E+00,-5.7617187500E+00
-13.3000E-06,-10.2896093726E+00,-5.8105468750E+00
-13.2000E-06,-10.2896093726E+00,-5.8593750000E+00
-13.1000E-06,-10.2896093726E+00,-5.9179687500E+00
-13.0000E-06,-10.2798437476E+00,-5.9667968750E+00
-12.9000E-06,-10.2896093726E+00,-6.0156250000E+00
-12.8000E-06,-10.2896093726E+00,-6.0644531250E+00
-12.7000E-06,-10.2896093726E+00,-6.1132812500E+00
-12.6000E-06,-10.2993749976E+00,-6.1621093750E+00
-12.5000E-06,-10.2993749976E+00,-6.2011718750E+00
-12.4000E-06,-10.2993749976E+00,-6.2500000000E+00
-12.3000E-06,-10.2993749976E+00,-6.2890625000E+00
-12.2000E-06,-10.2896093726E+00,-6.3378906250E+00
-12.1000E-06,-10.2896093726E+00,-6.3867187500E+00
-12.0000E-06,-10.2993749976E+00,-6.4257812500E+00
-11.9000E-06,-10.2993749976E+00,-6.4746093750E+00
-11.8000E-06,-10.2896093726E+00,-6.5234375000E+00
-11.7000E-06,-10.2896093726E+00,-6.5625000000E+00
-11.6000E-06,-10.2896093726E+00,-6.6015625000E+00
-11.5000E-06,-10.2993749976E+00,-6.6406250000E+00
-11.4000E-06,-10.2896093726E+00,-6.6796875000E+00
-11.3000E-06,-10.2993749976E+00,-6.7285156250E+00
-11.2000E-06,-10.2896093726E+00,-6.7578125000E+00
-11.1000E-06,-10.2993749976E+00,-6.7968750000E+00
-11.0000E-06,-10.2993749976E+00,-6.8359375000E+00
-10.9000E-06,-10.2993749976E+00,-6.8750000000E+00
-10.8000E-06,-10.2993749976E+00,-6.9140625000E+00
-10.7000E-06,-10.2993749976E+00,-6.9531250000E+00
-10.6000E-06,-10.2993749976E+00,-6.9824218750E+00
-10.5000E-06,-10.2993749976E+00,-7.0214843750E+00
-10.4000E-06,-10.2993749976E+00,-7.0605468750E+00
-10.3000E-06,-10.2993749976E+00,-7.0996093750E+00
-10.2000E-06,-10.2993749976E+00,-7.1386718750E+00
-10.1000E-06,-10.3091406226E+00,-7.1679687500E+00
-10.0000E-06,-10.2993749976E+00,-7.2070312500E+00
-9.9000E-06,-10.3091406226E+00,-7.2363281250E+00
-9.8000E-06,-10.2993749976E+00,-7.2753906250E+00
-9.7000E-06,-10.3091406226E+00,-7.3046875000E+00
-9.6000E-06,-10.3091406226E+00,-7.3437500000E+00
-9.5000E-06,-10.3091406226E+00,-7.3730468750E+00
-9.4000E-06,-10.3091406226E+00,-7.4023437500E+00
-9.3000E-06,-10.3091406226E+00,-7.4316406250E+00
-9.2000E-06,-10.3091406226E+00,-7.4707031250E+00
-9.1000E-06,-10.3091406226E+00,-7.5000000000E+00
-9.0000E-06,-10.3091406226E+00,-7.5292968750E+00
-8.9000E-06,-10.3091406226E+00,-7.5585937500E+00
-8.8000E-06,-10.3091406226E+00,-7.5878906250E+00
-8.7000E-06,-10.3189062476E+00,-7.6171875000E+00
-8.6000E-06,-10.3091406226E+00,-7.6464843750E+00
-8.5000E-06,-10.3091406226E+00,-7.6660156250E+00
-8.4000E-06,-10.3189062476E+00,-7.7050781250E+00
-8.3000E-06,-10.3091406226E+00,-7.7343750000E+00
-8.2000E-06,-10.3091406226E+00,-7.7539062500E+00
-8.1000E-06,-10.3189062476E+00,-7.7832031250E+00
-8.0000E-06,-10.3189062476E+00,-7.8027343750E+00
-7.9000E-06,-10.3091406226E+00,-7.8417968750E+00
-7.8000E-06,-10.3189062476E+00,-7.8613281250E+00
-7.7000E-06,-10.3189062476E+00,-7.8906250000E+00
-7.6000E-06,-10.3189062476E+00,-7.9101562500E+00
-7.5000E-06,-10.3091406226E+00,-7.9394531250E+00
-7.4000E-06,-10.3091406226E+00,-7.9589843750E+00
-7.3000E-06,-10.3091406226E+00,-7.9882812500E+00
-7.2000E-06,-10.3189062476E+00,-8.0078125000E+00
-7.1000E-06,-10.3189062476E+00,-8.0371093750E+00
-7.0000E-06,-10.3091406226E+00,-8.0468750000E+00
-6.9000E-06,-10.3091406226E+00,-8.0761718750E+00
-6.8000E-06,-10.3189062476E+00,-8.0957031250E+00
-6.7000E-06,-10.3189062476E+00,-8.1152343750E+00
-6.6000E-06,-10.3189062476E+00,-8.1445312500E+00
-6.5000E-06,-10.3189062476E+00,-8.1640625000E+00
-6.4000E-06,-10.3189062476E+00,-8.1835937500E+00
-6.3000E-06,-10.3189062476E+00,-8.2031250000E+00
-6.2000E-06,-10.3189062476E+00,-8.2226562500E+00
-6.1000E-06,-10.3189062476E+00,-8.2421875000E+00
-6.0000E-06,-10.3189062476E+00,-8.2714843750E+00
-5.9000E-06,-10.3189062476E+00,-8.2910156250E+00
-5.8000E-06,-10.3189062476E+00,-8.3105468750E+00
-5.7000E-06,-10.3189062476E+00,-8.3300781250E+00
-5.6000E-06,-10.3189062476E+00,-8.3496093750E+00
-5.5000E-06,-10.3189062476E+00,-8.3691406250E+00
-5.4000E-06,-10.3286718726E+00,-8.3886718750E+00
-5.3000E-06,-10.3189062476E+00,-8.4082031250E+00
-5.2000E-06,-10.3189062476E+00,-8.4277343750E+00
-5.1000E-06,-10.3286718726E+00,-8.4472656250E+00
-5.0000E-06,-10.3189062476E+00,-8.4667968750E+00
